cat,value,label,next_stream,stream,strahler,topo,distance,elev_ft,area_10m2,wetland,longitude,latitude
3301,96,,97,96,4,3,11431.5349896165,4976.161,296656,1,-121.914457064879,43.2881582217336
3302,61,,97,61,2,3,11354.9664446714,4975.146,9349,1,-121.9134713953,43.2881706233547
3303,27,,66,27,1,14,22341.8924724944,6087.265,629,,-121.999220843184,43.2869693407698
3304,29,,81,29,1,11,22077.3340228013,5916.213,2007,,-121.995647925145,43.2870169502215
3305,77,,84,77,2,8,19181.6990115308,5133.499,6887,,-121.976427993309,43.2872711073284
3306,92,,94,92,3,5,13933.7385307923,5006.527,97755,,-121.932689728075,43.2878372272488
3307,96,,97,96,4,3,12019.2305346397,4978.677,291588,1,-121.919752901116,43.2880014093789
3308,96,,97,96,4,3,11773.6670349207,4977.624,294209,1,-121.917411943923,43.2880309594192
3309,96,,97,96,4,3,11763.6670346007,4977.624,294351,1,-121.917288735586,43.2880325133338
3310,96,,97,96,4,3,11687.0984896556,4977.167,294379,1,-121.916549485429,43.2880418339851
3311,96,,97,96,4,3,11618.8142162231,4976.717,294883,1,-121.916056651864,43.2880480450513
3312,96,,97,96,4,3,11512.2456703179,4976.605,294939,1,-121.915194192878,43.2880589092171
3313,96,,97,96,4,3,11483.9613981654,4976.605,294952,1,-121.914947775968,43.2880620120489
3314,96,,97,96,4,3,11455.6771260128,4976.161,294964,1,-121.914701359032,43.2880651143405
3315,96,,97,96,4,3,11445.6771256928,4976.161,296650,1,-121.914578150555,43.2880666652836
3316,61,,97,61,2,3,11364.9664449914,4975.146,9348,1,-121.913469273971,43.2880806176941
3317,27,,66,27,1,14,22356.0346085707,6093.935,628,,-121.999341797006,43.2868776930607
3318,29,,81,29,1,11,22087.3340231213,5924.804,2001,,-121.995645680543,43.2869269461691
3319,77,,84,77,2,8,19195.8411476071,5138.206,6885,,-121.976548982562,43.2871794841493
3320,92,,94,92,3,5,13947.8806668686,5006.924,97747,,-121.932810785268,43.2877456511614
3321,96,,97,96,4,3,12009.2305343197,4978.677,291629,1,-121.919750770366,43.2879114038389
3322,96,,97,96,4,3,11797.8091713169,4977.624,294203,1,-121.917656232971,43.2879378456048
3323,96,,97,96,4,3,11787.8091709969,4977.624,294205,1,-121.917533024832,43.2879393997872
3324,96,,97,96,4,3,11677.0984893356,4977.167,294625,1,-121.916547359485,43.287951828384
3325,96,,97,96,4,3,11628.814216543,4976.717,294880,1,-121.916054526659,43.2879580394409
3326,96,,97,96,4,3,11498.1035342416,4976.605,294947,1,-121.915068860701,43.2879704550714
3327,61,,97,61,2,3,11379.1085810676,4975.146,9343,1,-121.913590360998,43.2879890623092
3328,27,,66,27,1,14,22370.176744647,6101.54,627,,-121.999462750458,43.2867860452223
3329,29,,81,29,1,11,22101.4761591976,5930.235,1996,,-121.995520232145,43.2868385817919
3330,77,,84,77,2,8,19205.8411479271,5138.243,6883,,-121.976546766613,43.2870894797161
3331,92,,94,92,3,5,13972.0228032649,5008.854,97713,,-121.933055049243,43.2876525038815
3332,92,,94,92,3,5,13962.0228029448,5007.789,97738,,-121.932931842091,43.2876540749447
3333,96,,97,96,4,3,11995.0883982435,4978.677,292261,1,-121.919625431777,43.287822954776
3334,96,,97,96,4,3,11985.0883979235,4978.615,292265,1,-121.919502223924,43.2878245111171
3335,96,,97,96,4,3,11975.0883976035,4978.615,292267,1,-121.919379016066,43.2878260673231
3336,96,,97,96,4,3,11811.9513073932,4977.624,294198,1,-121.917777313319,43.2878462857106
3337,96,,97,96,4,3,11662.9563532593,4977.167,294628,,-121.916422025536,43.2878633757483
3338,96,,97,96,4,3,11652.9563529393,4976.887,294868,1,-121.916298817517,43.2878649285777
3339,96,,97,96,4,3,11642.9563526193,4976.887,294871,1,-121.916175609492,43.287866481272
3340,61,,97,61,2,3,11417.3928535402,4975.979,9190,1,-121.913834655808,43.2878959568018
3341,61,,97,61,2,3,11389.1085813876,4975.146,9339,1,-121.913588239496,43.2878990566528
3342,27,,66,27,1,14,22384.3188807233,6109.68,626,,-121.999583703541,43.2866943972548
3343,29,,81,29,1,11,22111.4761595176,5934.008,1993,,-121.99551798774,43.2867485777388
3344,77,,84,77,2,8,19215.8411482471,5142.596,6843,,-121.976544550671,43.2869994752839
3345,92,,94,92,3,5,13986.1649393411,5008.988,97711,,-121.933176105505,43.2875609274027
3346,96,,97,96,4,3,11960.9462615272,4978.615,293196,1,-121.919253678203,43.2877376178465
3347,96,,97,96,4,3,11950.9462612072,4978.15,293201,1,-121.919130470516,43.2877391737801
3348,96,,97,96,4,3,11836.0934437895,4977.624,294170,1,-121.918021601047,43.2877531711041
3349,96,,97,96,4,3,11826.0934434695,4977.624,294190,1,-121.917898393296,43.287754725687
3350,61,,97,61,2,3,11431.5349896165,4975.979,9185,1,-121.913955741904,43.2878044010252
3351,61,,97,61,2,3,11403.2507174639,4975.582,9232,1,-121.913709325975,43.2878075011416
3352,27,,66,27,1,14,22398.4610167996,6117.742,625,,-121.999704656254,43.2866027491581
3353,29,,81,29,1,11,22125.6182955939,5935.373,1991,,-121.995638946775,43.2866569340171
3354,77,,84,77,2,8,19229.9832843234,5145.057,6841,,-121.976665539198,43.2869078519822
3355,92,,94,92,3,5,14000.3070754174,5010.409,97696,,-121.933297161398,43.2874693507944
3356,96,,97,96,4,3,11936.8041251309,4978.15,293207,1,-121.919005133202,43.2876507240272
3357,96,,97,96,4,3,11926.8041248109,4978.15,293214,1,-121.918881925687,43.2876522796882
3358,96,,97,96,4,3,11878.5198520183,4978.15,294081,1,-121.918389095564,43.2876585009819
3359,96,,97,96,4,3,11850.2355798658,4977.624,294159,1,-121.918142680464,43.2876616108183
3360,61,,97,61,2,3,11441.5349899365,4976.498,9181,,-121.913953619861,43.2877143953776
3361,27,,66,27,1,14,22412.6031528758,6125.524,624,,-121.999825608597,43.2865111009322
3362,29,,81,29,1,11,22135.6182959139,5945.464,1981,,-121.995636702199,43.2865669299683
3363,77,,84,77,2,8,19239.9832846434,5147.536,6836,,-121.976663323084,43.2868178475542
3364,92,,94,92,3,5,14014.4492114937,5011.463,97658,,-121.933418216921,43.2873777740568
3365,96,,97,96,4,3,11912.6619887346,4978.15,293218,1,-121.91875658892,43.287563829659
3366,96,,97,96,4,3,11902.6619884146,4978.15,293219,1,-121.918633381578,43.2875653850476
3367,96,,97,96,4,3,11892.6619880946,4978.15,294077,1,-121.918510174229,43.2875669403011
3368,96,,97,96,4,3,11864.3777159421,4977.624,294145,1,-121.918263759511,43.287570050403
3369,61,,97,61,2,3,11455.6771260128,4979.504,9174,,-121.91407470541,43.2876228394748
3370,27,,66,27,1,14,22426.7452889521,6133.195,623,,-121.999946560571,43.2864194525771
3371,29,,81,29,1,11,22149.7604319902,5948.37,1979,,-121.995757660686,43.2864752861208
3372,77,,84,77,2,8,19254.1254207196,5156.186,6832,,-121.976784311063,43.2867262241266
3373,92,,94,92,3,5,14024.4492118137,5011.463,97657,,-121.933416065687,43.2872877687836
3374,61,,97,61,2,3,11469.819262089,4981.646,9165,,-121.913949375794,43.2875343840851
3375,27,,66,27,1,14,22440.8874250284,6140.089,622,,-122.000067512175,43.2863278040928
3376,29,,81,29,1,11,22159.7604323102,5951.798,1421,,-121.995755415938,43.2863852820762
3377,77,,84,77,2,8,19264.1254210396,5164.415,6829,,-121.976782094778,43.2866362197028
3378,92,,94,92,3,5,14038.59134789,5012.062,97598,,-121.933290708251,43.2871993349678
3379,61,,97,61,2,3,11479.819262409,4982.735,9163,,-121.91394725377,43.2874443784401
3380,27,,66,27,1,14,22455.0295611047,6147.331,621,,-122.000188463409,43.2862361554793
3381,29,,81,29,1,11,22173.9025683864,5960.609,1386,,-121.995876373877,43.2862936381028
3382,77,,84,77,2,8,19274.1254213596,5169.333,6828,,-121.976779878499,43.28654621528
3383,92,,94,92,3,5,14048.59134821,5013.27,97592,,-121.933288557215,43.287109329694
3384,61,,97,61,2,3,11489.819262729,4984.784,9158,,-121.913945131753,43.2873543727961
3385,27,,66,27,1,14,22469.171697181,6153.631,620,,-122.000309414274,43.2861445067366
3386,29,,81,29,1,11,22183.9025687065,5966.365,1364,,-121.995874128959,43.2862036340625
3387,77,,84,77,2,8,19288.2675574359,5173.47,6826,,-121.976900865753,43.2864545917298
3388,92,,94,92,3,5,14058.59134853,5014.038,97583,,-121.933286406186,43.2870193244212
3389,61,,97,61,2,3,11503.9613988053,4984.784,9156,,-121.913819802889,43.2872659172647
3390,61,,97,61,2,3,11513.9613991253,4987.043,9144,,-121.913696596031,43.2872674672413
3391,27,,66,27,1,14,22483.3138332572,6160.3,619,,-122.000430364769,43.2860528578647
3392,29,,81,29,1,11,22193.9025690265,5968.102,1363,,-121.995871884047,43.2861136300231
3393,77,,84,77,2,8,19298.2675577559,5179.236,6821,,-121.976898649302,43.2863645873111
3394,92,,94,92,3,5,14068.59134885,5015.718,97580,,-121.933284255162,43.2869293191492
3395,61,,97,61,2,3,11528.1035352016,4990.071,9143,,-121.913571267715,43.2871790114336
3396,29,,81,29,1,11,22208.0447051027,5980.245,1358,,-121.99599284126,43.2860219859273
3397,77,,84,77,2,8,19308.2675580759,5185.387,6820,,-121.976896432859,43.2862745828934
3398,92,,94,92,3,5,14102.7334855663,5016.049,97546,,-121.933651720535,43.286834599132
3399,92,,94,92,3,5,14092.7334852462,5015.902,97549,,-121.933528515078,43.2868361708491
3400,92,,94,92,3,5,14082.7334849263,5015.718,97571,,-121.933405309615,43.2868377424312
3401,61,,97,61,2,3,11538.1035355216,4992.023,9140,,-121.913569146271,43.2870890057852
3402,29,,81,29,1,11,22218.0447054227,5984.296,1349,,-121.995990596177,43.2859319818921
3403,77,,84,77,2,8,19318.2675583959,5191.815,6819,,-121.976894216422,43.2861845784766
3404,92,,94,92,3,5,14126.8756219625,5017.929,97507,,-121.933895979494,43.2867414500343
3405,92,,94,92,3,5,14116.8756216425,5017.326,97528,,-121.933772774235,43.2867430220191
3406,61,,97,61,2,3,11552.2456715979,4997.927,9124,,-121.913443818517,43.2870005498372
3407,29,,81,29,1,11,22232.186841499,5994.318,1343,,-121.996111552843,43.2858403376705
3408,77,,84,77,2,8,19328.2675587159,5197.494,6818,,-121.976891999991,43.2860945740606
3409,88,,92,88,3,6,14239.3020324314,5028.44,96569,,-121.93512587795,43.2866357175237
3410,88,,92,88,3,6,14229.3020321113,5026.548,96583,,-121.93500267294,43.2866372908568
3411,88,,92,88,3,6,14219.3020317914,5026.167,96585,,-121.934879467925,43.2866388640548
3412,88,,92,88,3,6,14209.3020314714,5024.869,96595,,-121.934756262902,43.2866404371178
3413,88,,92,88,3,6,14199.3020311514,5023.383,97374,,-121.934633057874,43.2866420100457
3414,92,,92,88,3,5,14189.3020308314,5022.829,97379,,-121.934509852839,43.2866435828386
3415,92,,94,92,3,5,14179.3020305114,5022.829,97382,,-121.934386647797,43.2866451554963
3416,92,,94,92,3,5,14169.3020301914,5022.219,97383,,-121.934263442749,43.2866467280191
3417,92,,94,92,3,5,14141.0177580388,5020.129,97485,,-121.934017032633,43.2866498726593
3418,61,,97,61,2,3,11566.3878076741,5004.884,9123,,-121.913318491132,43.2869120937504
3419,29,,81,29,1,11,22242.186841819,6000.391,1336,,-121.996109307588,43.2857503336396
3420,77,,84,77,2,8,19342.4096947921,5204.633,6815,,-121.976766580966,43.2860061887615
3421,88,,92,88,3,6,14253.4441685076,5030.314,96541,,-121.935246928998,43.2865441388251
3422,89,,92,89,1,6,14203.4441669076,5026.736,776,,-121.934630904843,43.2865520048034
3423,92,,94,92,3,5,14155.1598941151,5020.129,97392,,-121.934138085403,43.286558295155
3424,61,,97,61,2,3,11580.5299437504,5013.597,9121,,-121.913193164117,43.2868236375247
3425,61,,97,61,2,3,11590.5299440704,5017.945,9111,,-121.913069958151,43.2868251868143
3426,29,,81,29,1,11,22256.3289778953,6009.613,1333,,-121.996230263706,43.2856586892921
3427,77,,84,77,2,8,19352.4096951121,5210.446,6812,,-121.976764364734,43.2859161843449
3428,88,,92,88,3,6,14263.4441688276,5031.952,96529,,-121.93524477505,43.2864541335957
3429,89,,92,89,1,6,14213.4441672276,5028.129,773,,-121.934628751819,43.2864619995621
3430,61,,97,61,2,3,11604.6720801467,5026.536,9107,,-121.912944631684,43.2867367303123
3431,29,,81,29,1,11,22270.4711139716,6017.903,1331,,-121.996351219454,43.2855670448154
3432,77,,84,77,2,8,19366.5518311884,5222.7,6799,,-121.97688535074,43.2858245608181
3433,88,,92,88,3,6,14277.5863049039,5033.864,96524,,-121.93536582555,43.286362554771
3434,89,,92,89,1,6,14223.4441675477,5031.649,769,,-121.934626598802,43.2863719943217
3435,61,,97,61,2,3,11618.814216223,5036.379,9099,,-121.912819305587,43.2866482736715
3436,29,,81,29,1,11,22280.4711142916,6027.327,1326,,-121.99634897385,43.2854770407922
3437,77,,84,77,2,8,19376.5518315084,5231.339,6795,,-121.976883134337,43.2857345564058
3438,88,,92,88,3,6,14287.5863052239,5034.014,96522,,-121.93536367143,43.2862725495457
3439,89,,92,89,1,6,14233.4441678677,5032.614,768,,-121.934624445791,43.2862819890821
3440,61,,97,61,2,3,11632.9563522993,5043.577,9094,,-121.912693979859,43.2865598168919
3441,29,,81,29,1,11,22290.4711146115,6034.89,1321,,-121.996346728253,43.2853870367698
3442,77,,84,77,2,8,19386.5518318284,5235.579,6794,,-121.976880917939,43.2856445519943
3443,88,,92,88,3,6,14301.7284413002,5035.159,96512,,-121.935484721383,43.2861809705949
3444,89,,92,89,1,6,14243.4441681877,5034.092,763,,-121.934622292786,43.2861919838434
3445,61,,97,61,2,3,11642.9563526193,5046.877,9093,,-121.912691859753,43.2864698112334
3446,29,,81,29,1,11,22304.6132506878,6038.047,1317,,-121.996467683276,43.2852953921707
3447,77,,84,77,2,8,19400.6939679047,5248.129,6344,,-121.97700190322,43.2855529283449
3448,88,,92,88,3,6,14315.8705773765,5037.081,96500,,-121.935605770965,43.2860893915147
3449,89,,92,89,1,6,14257.5863042639,5035.075,756,,-121.934743343708,43.286100405692
3450,61,,97,61,2,3,11652.9563529393,5054.17,9086,,-121.912689739654,43.2863798055759
3451,29,,81,29,1,11,22314.6132510078,6038.931,1280,,-121.996465437507,43.2852053881526
3452,77,,84,77,2,8,19410.6939682247,5257.24,6343,,-121.976999686651,43.2854629239377
3453,88,,92,88,3,6,14608.0026210807,5051.446,95659,,-121.938437299572,43.2859631503161
3454,88,,92,88,3,6,14598.0026207607,5051.446,95660,,-121.938314096032,43.2859647272792
3455,88,,92,88,3,6,14350.0127140928,5041.627,96472,,-121.935973227525,43.2859946639165
3456,88,,92,88,3,6,14340.0127137728,5041.627,96476,,-121.935850023855,43.2859962381783
3457,88,,92,88,3,6,14330.0127134527,5038.724,96493,,-121.935726820178,43.2859978123052
3458,89,,92,89,1,6,14267.5863045839,5037.989,748,,-121.934741190532,43.2860104004576
3459,61,,97,61,2,3,11662.9563532593,5059.682,9085,,-121.912687619561,43.2862897999192
3460,29,,81,29,1,11,22338.7553874041,6043.513,1247,,-121.996709592212,43.2851121025849
3461,29,,81,29,1,11,22328.7553870841,6041.429,1274,,-121.996586391982,43.2851137434277
3462,77,,84,77,2,8,19420.6939685447,5264.985,6342,,-121.976997470089,43.2853729195314
3463,88,,92,88,3,6,14622.144757157,5051.446,95607,,-121.938558344207,43.2858715680582
3464,88,,92,88,3,6,14583.8604846844,5050.465,95729,,-121.938188734139,43.2858762989403
3465,88,,92,88,3,6,14374.1548504891,5045.256,96438,,-121.936217479459,43.2859015097825
3466,88,,92,88,3,6,14364.1548501691,5044.25,96442,,-121.936094275986,43.2859030843121
3467,89,,92,89,1,6,14277.5863049039,5038.422,747,,-121.934739037362,43.285920395224
3468,61,,97,61,2,3,11672.9563535793,5067.41,9070,,-121.912685499475,43.2861997942635
3469,29,,81,29,1,11,22352.8975234804,6043.767,1242,,-121.996830546126,43.2850204575982
3470,77,,84,77,2,8,19430.6939688647,5268.852,6341,,-121.976995253534,43.2852829151259
3471,88,,92,88,3,6,14636.2868932333,5051.446,95595,,-121.938679388473,43.2857799856709
3472,88,,92,88,3,6,14569.7183486081,5050.465,95741,,-121.938063372617,43.2857878704625
3473,88,,92,88,3,6,14559.7183482881,5050.465,95756,,-121.937940169426,43.2857894470156
3474,88,,92,88,3,6,14388.2969865653,5045.476,96428,,-121.936338527359,43.285809929916
3475,89,,92,89,1,6,14291.7284409802,5039.688,739,,-121.934860087557,43.2858288169497
3476,61,,97,61,2,3,11682.9563538993,5075.729,9063,,-121.912683379395,43.2861097886086
3477,29,,81,29,1,11,22367.0396595567,6047.748,753,,-121.99695149967,43.2849288124823
3478,77,,84,77,2,8,19444.836104941,5278.778,6334,,-121.97711623791,43.2851912913574
3479,88,,92,88,3,6,14660.4290296295,5051.446,95580,,-121.938923635329,43.2856868256579
3480,88,,92,88,3,6,14650.4290293096,5051.446,95586,,-121.938800432368,43.2856884031541
3481,88,,92,88,3,6,14545.5762122118,5050.192,95764,,-121.937814808451,43.2857010182614
3482,88,,92,88,3,6,14535.5762118918,5049.62,95778,,-121.937691605433,43.285702594542
3483,88,,92,88,3,6,14525.5762115719,5049.62,95785,,-121.937568402407,43.2857041706876
3484,88,,92,88,3,6,14402.4391226416,5045.663,96415,,-121.936459574889,43.2857183499202
3485,89,,92,89,1,6,14305.8705770565,5043.82,721,,-121.934734731041,43.2857403847596
3486,61,,97,61,2,3,11692.9563542193,5081.475,9057,,-121.912681259321,43.2860197829546
3487,29,,81,29,1,11,22381.1817956329,6049.021,733,,-121.997072452844,43.2848371672372
3488,77,,84,77,2,8,19454.836105261,5284.497,6332,,-121.977114021183,43.2851012869562
3489,88,,92,88,3,6,14674.5711657058,5053.277,95442,,-121.939044678663,43.2855952428792
3490,88,,92,88,3,6,14511.4340754956,5048.842,95794,,-121.937443042159,43.2856157415196
3491,88,,92,88,3,6,14416.5812587179,5047.306,96399,,-121.93658062205,43.2856267697949
3492,89,,92,89,1,6,14315.8705773765,5044.488,719,,-121.93473257789,43.2856503795287
3493,61,,97,61,2,3,11702.9563545393,5090.132,9044,,-121.912679139253,43.2859297773016
3494,29,,81,29,1,11,22395.3239317092,6052.228,720,,-121.997193405649,43.2847455218629
3495,77,,84,77,2,8,19464.836105581,5294.149,6322,,-121.977111804463,43.2850112825559
3496,88,,92,88,3,6,14688.7133017821,5053.277,95421,,-121.938919316466,43.285506815359
3497,88,,92,88,3,6,14497.2919394193,5048.658,95817,,-121.93731768228,43.2855273122127
3498,88,,92,88,3,6,14430.7233947942,5047.98,96382,,-121.93670166884,43.2855351895403
3499,89,,92,89,1,6,14330.0127134528,5046.446,684,,-121.934607221936,43.2855619471981
3500,61,,97,61,2,3,11717.0984906155,5093.665,9038,,-121.912553815234,43.285841320373
3501,29,,81,29,1,11,22409.4660677855,6056.688,712,,-121.997314358084,43.2846538763594
3502,77,,84,77,2,8,19478.9782416573,5306.804,6213,,-121.977232788114,43.2849196586647
3503,88,,92,88,3,6,14698.7133021021,5053.277,95412,,-121.938917157045,43.2854168102108
3504,88,,92,88,3,6,14483.149803343,5048.646,95824,,-121.937192322771,43.2854388827668
3505,88,,92,88,3,6,14444.8655308704,5047.98,96377,,-121.936822715262,43.2854436091562
3506,89,,92,89,1,6,14340.0127137727,5046.446,681,,-121.934605068983,43.2854719419666
3507,61,,97,61,2,3,11727.0984909355,5096.135,9030,,-121.912551695364,43.2857513147194
3508,29,,81,29,1,11,22419.4660681055,6062.425,711,,-121.997312111069,43.2845638723649
3509,77,,84,77,2,8,19488.9782419773,5311.024,6212,,-121.977230571222,43.2848296542687
3510,88,,92,88,3,6,14712.8554381784,5053.277,95404,,-121.939038199844,43.2853252274419
3511,88,,92,88,3,6,14469.0076672667,5048.646,95831,,-121.937066963632,43.285350453182
3512,88,,92,88,3,6,14459.0076669467,5048.611,96362,,-121.936943761313,43.2853520286428
3513,89,,92,89,1,6,14350.0127140928,5049.129,673,,-121.934602916036,43.2853819367361
3514,61,,97,61,2,3,11741.2406270118,5101.136,9022,,-121.912426371905,43.2856628576506
3515,29,,81,29,1,11,22433.6082041818,6066.84,706,,-121.997433062957,43.2844722267356
3516,77,,84,77,2,8,19503.1203780536,5323.838,6118,,-121.977351554325,43.2847380302516
3517,88,,92,88,3,6,14722.8554384984,5053.277,95385,,-121.939036040251,43.2852352222979
3518,89,,92,89,1,6,14364.154850169,5051.115,635,,-121.934723965353,43.2852903586142
3519,61,,97,61,2,3,11751.2406273318,5103.003,9016,,-121.912424252233,43.2855728519964
3520,29,,81,29,1,11,22447.7503402581,6080.395,698,,-121.997554014474,43.2843805809771
3521,77,,84,77,2,8,19517.2625141298,5341.395,5255,,-121.977472537058,43.2846464061052
3522,88,,92,88,3,6,14732.8554388184,5053.277,95379,,-121.939033880664,43.2851452171548
3523,89,,92,89,1,6,14374.154850489,5051.115,633,,-121.934721812234,43.2852003533878
3524,61,,97,61,2,3,11765.3827634081,5104.361,8993,,-121.912298929335,43.2854843947873
3525,29,,81,29,1,11,22461.8924763344,6094.611,690,,-121.997674965623,43.2842889350894
3526,53,,77,53,1,9,19555.5467866024,5364.608,850,,-121.977716719019,43.2845531618074
3527,77,,84,77,2,8,19527.2625144498,5350.602,5249,,-121.977470319816,43.2845564017168
3528,88,,92,88,3,6,14742.8554391384,5053.277,95362,1,-121.939031721084,43.2850552120127
3529,89,,92,89,1,6,14384.154850809,5051.115,628,,-121.934719659123,43.2851103481623
3530,61,,97,61,2,3,11779.5248994844,5104.458,8981,,-121.912173606806,43.2853959374394
3531,61,,97,61,2,3,11837.8091725969,5111.632,8350,,-121.911557591443,43.285403676947
3532,29,,81,29,1,11,22476.0346124106,6107.032,651,,-121.997795916402,43.2841972890726
3533,53,,77,53,1,9,19569.6889226787,5377.329,845,,-121.977837700821,43.2844615372699
3534,77,,77,53,2,8,19541.4046505261,5359.972,5177,,-121.977591302001,43.2844647774446
3535,88,,92,88,3,6,14752.8554394583,5053.277,95338,1,-121.93902956151,43.2849652068714
3536,89,,92,89,1,6,14398.2969868853,5051.706,605,,-121.934840707713,43.2850187699175
3537,61,,97,61,2,3,11793.6670355606,5106.808,8638,,-121.912048284648,43.2853074799526
3538,61,,97,61,2,3,11803.6670358806,5108.365,8361,,-121.911925081766,43.2853090279868
3539,61,,97,61,2,3,11813.6670362006,5108.818,8360,,-121.911801878878,43.285310575886
3540,61,,97,61,2,3,11823.6670365206,5110.103,8355,,-121.911678675984,43.2853121236502
3541,61,,97,61,2,3,11851.9513086732,5113.748,7887,,-121.911432270177,43.2853152187732
3542,29,,81,29,1,11,22490.1767484869,6121.372,642,,-121.997916866811,43.2841056429265
3543,53,,77,53,1,9,19593.831059075,5407.129,833,,-121.978081881462,43.2843682921807
3544,53,,77,53,1,9,19583.831058755,5391.48,840,,-121.977958682254,43.2843699126032
3545,31,,77,31,2,9,19551.4046508461,5372.547,5175,,-121.977589084589,43.2843747730603
3546,88,,92,88,3,6,14762.8554397784,5053.277,94525,1,-121.939027401943,43.2848752017311
3547,61,,97,61,2,3,11866.0934447495,5117.413,7882,,-121.91130694928,43.2852267604606
3548,29,,81,29,1,11,22500.1767488069,6125.102,639,,-121.997914618912,43.2840156389499
3549,53,,77,53,1,9,19607.9731951512,5421.809,828,,-121.978202862334,43.2842766672521
3550,31,,77,31,2,9,19565.5467869224,5379.699,5173,,-121.977710066226,43.2842831486622
